From Date,To Date,Temp,WS,RH,NO2
23-06-2018 16:00,23-06-2018 17:00,33.45,1.43,50,55.2
23-06-2018 17:00,23-06-2018 18:00,33.35,1.28,50,50.65
23-06-2018 18:00,23-06-2018 19:00,33.12,0.62,51.75,78.97
23-06-2018 19:00,23-06-2018 20:00,33.4,1.52,55.5,99.6
23-06-2018 20:00,23-06-2018 21:00,32.72,1.1,56.25,125.13
23-06-2018 21:00,23-06-2018 22:00,32.8,1.65,57.25,121.93
23-06-2018 22:00,23-06-2018 23:00,33.93,2.35,57.5,75.8
23-06-2018 23:00,24-06-2018 00:00,34.5,1.45,59,52.8
24-06-2018 00:00,24-06-2018 01:00,35.9,0.67,61.75,52.62
24-06-2018 01:00,24-06-2018 02:00,35.85,1.7,64.5,50.93
24-06-2018 02:00,24-06-2018 03:00,35.8,1.18,63.25,40.62
24-06-2018 03:00,24-06-2018 04:00,35.52,1.3,64,37.72
24-06-2018 04:00,24-06-2018 05:00,34.23,0.85,64,29.58
24-06-2018 05:00,24-06-2018 06:00,33.2,0.58,65,31.5
24-06-2018 06:00,24-06-2018 07:00,31.25,2.2,65,33.6
24-06-2018 07:00,24-06-2018 08:00,31,2.5,65.25,30.3
24-06-2018 08:00,24-06-2018 09:00,31.2,3.5,61.75,48.52
24-06-2018 09:00,24-06-2018 10:00,31.68,3.03,60.5,44.28
24-06-2018 10:00,24-06-2018 11:00,33.42,3.23,58.5,38.6
24-06-2018 11:00,24-06-2018 12:00,33.83,2.8,56,37.35
24-06-2018 12:00,24-06-2018 13:00,34.12,2.28,53.5,38.02
24-06-2018 13:00,24-06-2018 14:00,34.55,1.75,52,39.12
24-06-2018 14:00,24-06-2018 15:00,33.4,2.1,51.25,41.17
24-06-2018 15:00,24-06-2018 16:00,32.85,3.45,50.5,35.15
24-06-2018 16:00,24-06-2018 17:00,32.33,3.9,57,35.1
24-06-2018 17:00,24-06-2018 18:00,31.47,5.98,67.25,28.68
24-06-2018 18:00,24-06-2018 19:00,31.6,2.85,68.5,44.05
24-06-2018 19:00,24-06-2018 20:00,31.07,0.95,70.25,66.62
24-06-2018 20:00,24-06-2018 21:00,30.65,0.6,68.5,112.52
24-06-2018 21:00,24-06-2018 22:00,30.65,0.35,65.5,114.75
24-06-2018 22:00,24-06-2018 23:00,32.75,0.55,64.25,101.67
24-06-2018 23:00,25-06-2018 00:00,33.05,2.65,64,75.35
